STUDENT_ID,SEX,MAJOR_1,MAJOR_2,INTENDED_LANGUAGE,SECTION_ID
S_298,M,Marine Science,,Spanish,C_019
S_299,M,Animal Studies,,Spanish,C_004
S_299,M,Animal Studies,,Spanish,C_009
S_299,M,Animal Studies,,Spanish,C_010
S_299,M,Animal Studies,,Spanish,C_015
S_299,M,Animal Studies,,Spanish,C_018
S_299,M,Animal Studies,,Spanish,C_019
S_300,M,Undecided,,Latin,C_001
S_300,M,Undecided,,Latin,C_002
S_300,M,Undecided,,Latin,C_004
S_300,M,Undecided,,Latin,C_007
S_300,M,Undecided,,Latin,C_015
S_300,M,Undecided,,Latin,C_018
S_301,M,Marine Science,,French,C_001
S_301,M,Marine Science,,French,C_002
S_301,M,Marine Science,,French,C_004
S_301,M,Marine Science,,French,C_011
S_301,M,Marine Science,,French,C_015
S_301,M,Marine Science,,French,C_019
S_302,F,Marine Science,Environmental Studies,Undecided,C_005
S_302,F,Marine Science,Environmental Studies,Undecided,C_007
S_302,F,Marine Science,Environmental Studies,Undecided,C_010
S_302,F,Marine Science,Environmental Studies,Undecided,C_011
S_302,F,Marine Science,Environmental Studies,Undecided,C_013
S_302,F,Marine Science,Environmental Studies,Undecided,C_018
S_303,F,Marine Science,,Spanish,C_005
S_303,F,Marine Science,,Spanish,C_006
S_303,F,Marine Science,,Spanish,C_010
S_303,F,Marine Science,,Spanish,C_014
S_303,F,Marine Science,,Spanish,C_015
S_303,F,Marine Science,,Spanish,C_019
S_304,F,Animal Studies,,French,C_001
S_304,F,Animal Studies,,French,C_002
S_304,F,Animal Studies,,French,C_003
S_304,F,Animal Studies,,French,C_007
S_304,F,Animal Studies,,French,C_011
S_304,F,Animal Studies,,French,C_014
S_305,M,Music,Marine Science,Spanish,C_001
S_305,M,Music,Marine Science,Spanish,C_003
S_305,M,Music,Marine Science,Spanish,C_005
S_305,M,Music,Marine Science,Spanish,C_011
S_305,M,Music,Marine Science,Spanish,C_013
S_305,M,Music,Marine Science,Spanish,C_018
S_306,F,Biology,,Spanish,C_003
S_306,F,Biology,,Spanish,C_010
S_306,F,Biology,,Spanish,C_012
S_306,F,Biology,,Spanish,C_014
S_306,F,Biology,,Spanish,C_017
S_306,F,Biology,,Spanish,C_019
S_307,F,Undecided,,Undecided,C_003
S_307,F,Undecided,,Undecided,C_009
S_307,F,Undecided,,Undecided,C_011
S_307,F,Undecided,,Undecided,C_014
S_307,F,Undecided,,Undecided,C_015
S_307,F,Undecided,,Undecided,C_016
S_308,M,Animal Studies,,Undecided,C_005
S_308,M,Animal Studies,,Undecided,C_009
S_308,M,Animal Studies,,Undecided,C_011
S_308,M,Animal Studies,,Undecided,C_014
S_308,M,Animal Studies,,Undecided,C_016
S_308,M,Animal Studies,,Undecided,C_019
S_309,F,Psychology,,Undecided,C_003
S_309,F,Psychology,,Undecided,C_006
S_309,F,Psychology,,Undecided,C_008
S_309,F,Psychology,,Undecided,C_010
S_309,F,Psychology,,Undecided,C_012
S_310,M,Political Science,Animal Studies,Undecided,C_001
S_310,M,Political Science,Animal Studies,Undecided,C_003
S_310,M,Political Science,Animal Studies,Undecided,C_005
S_310,M,Political Science,Animal Studies,Undecided,C_014
S_310,M,Political Science,Animal Studies,Undecided,C_018
S_310,M,Political Science,Animal Studies,Undecided,C_020
S_311,M,Marine Science,Communication,Undecided,C_008
S_311,M,Marine Science,Communication,Undecided,C_011
S_311,M,Marine Science,Communication,Undecided,C_014
S_311,M,Marine Science,Communication,Undecided,C_015
S_311,M,Marine Science,Communication,Undecided,C_016
S_311,M,Marine Science,Communication,Undecided,C_019
S_312,M,Environmental Studies,Communication,Italian,C_001
S_312,M,Environmental Studies,Communication,Italian,C_004
S_312,M,Environmental Studies,Communication,Italian,C_005
S_312,M,Environmental Studies,Communication,Italian,C_012
S_312,M,Environmental Studies,Communication,Italian,C_015
S_312,M,Environmental Studies,Communication,Italian,C_019
S_313,F,Marine Science,,Undecided,C_001
S_313,F,Marine Science,,Undecided,C_002
S_313,F,Marine Science,,Undecided,C_004
S_313,F,Marine Science,,Undecided,C_011
S_313,F,Marine Science,,Undecided,C_012
S_313,F,Marine Science,,Undecided,C_018
S_314,F,Marine Science,Economics,Undecided,C_001
S_314,F,Marine Science,Economics,Undecided,C_007
S_314,F,Marine Science,Economics,Undecided,C_013
S_314,F,Marine Science,Economics,Undecided,C_014
S_314,F,Marine Science,Economics,Undecided,C_015
S_314,F,Marine Science,Economics,Undecided,C_020
S_315,F,Marine Science,Environmental Studies,Undecided,C_002
S_315,F,Marine Science,Environmental Studies,Undecided,C_004
S_315,F,Marine Science,Environmental Studies,Undecided,C_007
S_315,F,Marine Science,Environmental Studies,Undecided,C_015
S_315,F,Marine Science,Environmental Studies,Undecided,C_019
S_315,F,Marine Science,Environmental Studies,Undecided,C_020
S_316,F,Business Administration,Environmental Studies,Spanish,C_002
S_316,F,Business Administration,Environmental Studies,Spanish,C_003
S_316,F,Business Administration,Environmental Studies,Spanish,C_009
S_316,F,Business Administration,Environmental Studies,Spanish,C_011
S_316,F,Business Administration,Environmental Studies,Spanish,C_014
S_316,F,Business Administration,Environmental Studies,Spanish,C_016
S_317,F,Marine Science,,Spanish,C_004
S_317,F,Marine Science,,Spanish,C_008
S_317,F,Marine Science,,Spanish,C_011
S_317,F,Marine Science,,Spanish,C_012
S_317,F,Marine Science,,Spanish,C_015
S_317,F,Marine Science,,Spanish,C_019
S_318,F,Business Administration,Animal Studies,Undecided,C_001
S_318,F,Business Administration,Animal Studies,Undecided,C_004
S_318,F,Business Administration,Animal Studies,Undecided,C_009
S_318,F,Business Administration,Animal Studies,Undecided,C_010
S_318,F,Business Administration,Animal Studies,Undecided,C_015
S_318,F,Business Administration,Animal Studies,Undecided,C_016
S_319,F,Marine Science,Economics,French,C_004
S_319,F,Marine Science,Economics,French,C_005
S_319,F,Marine Science,Economics,French,C_006
S_319,F,Marine Science,Economics,French,C_010
S_319,F,Marine Science,Economics,French,C_011
S_319,F,Marine Science,Economics,French,C_014
S_320,F,Political Science,Economics,Undecided,C_001
S_320,F,Political Science,Economics,Undecided,C_007
S_320,F,Political Science,Economics,Undecided,C_009
S_320,F,Political Science,Economics,Undecided,C_013
S_320,F,Political Science,Economics,Undecided,C_014
S_320,F,Political Science,Economics,Undecided,C_015
S_321,M,Marine Science,,Spanish,C_003
S_321,M,Marine Science,,Spanish,C_008
S_321,M,Marine Science,,Spanish,C_014
S_321,M,Marine Science,,Spanish,C_018
S_321,M,Marine Science,,Spanish,C_019
S_321,M,Marine Science,,Spanish,C_020
S_322,F,Marine Science,,Spanish,C_001
S_322,F,Marine Science,,Spanish,C_005
S_322,F,Marine Science,,Spanish,C_006
S_322,F,Marine Science,,Spanish,C_009
S_322,F,Marine Science,,Spanish,C_010
S_322,F,Marine Science,,Spanish,C_012
S_323,F,Undecided,,Spanish,C_004
S_323,F,Undecided,,Spanish,C_013
S_323,F,Undecided,,Spanish,C_014
S_323,F,Undecided,,Spanish,C_015
S_323,F,Undecided,,Spanish,C_019
S_324,F,Marine Science,,Arabic,C_005
S_324,F,Marine Science,,Arabic,C_010
S_324,F,Marine Science,,Arabic,C_011
S_324,F,Marine Science,,Arabic,C_012
S_324,F,Marine Science,,Arabic,C_013
S_324,F,Marine Science,,Arabic,C_014
S_325,F,Biology,Animal Studies,French,C_001
S_325,F,Biology,Animal Studies,French,C_004
S_325,F,Biology,Animal Studies,French,C_013
S_325,F,Biology,Animal Studies,French,C_016
S_325,F,Biology,Animal Studies,French,C_018
S_325,F,Biology,Animal Studies,French,C_019
S_326,F,International Business,,Undecided,C_001
S_326,F,International Business,,Undecided,C_007
S_326,F,International Business,,Undecided,C_009
S_326,F,International Business,,Undecided,C_010
S_326,F,International Business,,Undecided,C_019
S_327,F,Marine Science,Intl Relations/Global Affairs,Spanish,C_005
S_327,F,Marine Science,Intl Relations/Global Affairs,Spanish,C_007
S_327,F,Marine Science,Intl Relations/Global Affairs,Spanish,C_008
S_327,F,Marine Science,Intl Relations/Global Affairs,Spanish,C_014
S_327,F,Marine Science,Intl Relations/Global Affairs,Spanish,C_017
S_327,F,Marine Science,Intl Relations/Global Affairs,Spanish,C_020
S_328,F,Marine Science,,Japanese,C_003
S_328,F,Marine Science,,Japanese,C_011
S_328,F,Marine Science,,Japanese,C_012
S_328,F,Marine Science,,Japanese,C_014
S_328,F,Marine Science,,Japanese,C_016
S_328,F,Marine Science,,Japanese,C_019
S_329,F,East Asian Studies,Animal Studies,Spanish,C_003
S_329,F,East Asian Studies,Animal Studies,Spanish,C_004
S_329,F,East Asian Studies,Animal Studies,Spanish,C_005
S_329,F,East Asian Studies,Animal Studies,Spanish,C_007
S_329,F,East Asian Studies,Animal Studies,Spanish,C_013
S_329,F,East Asian Studies,Animal Studies,Spanish,C_017
S_330,F,Environmental Studies,Literature,Spanish,C_004
S_330,F,Environmental Studies,Literature,Spanish,C_005
S_330,F,Environmental Studies,Literature,Spanish,C_006
S_330,F,Environmental Studies,Literature,Spanish,C_010
S_330,F,Environmental Studies,Literature,Spanish,C_011
S_330,F,Environmental Studies,Literature,Spanish,C_019
S_331,M,Marine Science,Animal Studies,Undecided,C_005
S_331,M,Marine Science,Animal Studies,Undecided,C_006
S_331,M,Marine Science,Animal Studies,Undecided,C_007
S_331,M,Marine Science,Animal Studies,Undecided,C_008
S_331,M,Marine Science,Animal Studies,Undecided,C_011
S_331,M,Marine Science,Animal Studies,Undecided,C_017
S_332,F,Environmental Studies,,Undecided,C_004
S_332,F,Environmental Studies,,Undecided,C_007
S_332,F,Environmental Studies,,Undecided,C_009
S_332,F,Environmental Studies,,Undecided,C_010
S_332,F,Environmental Studies,,Undecided,C_012
S_332,F,Environmental Studies,,Undecided,C_019
S_333,F,Theatre,,Undecided,C_005
S_333,F,Theatre,,Undecided,C_010
S_333,F,Theatre,,Undecided,C_011
S_333,F,Theatre,,Undecided,C_012
S_333,F,Theatre,,Undecided,C_014
S_333,F,Theatre,,Undecided,C_018
S_334,F,Theatre,,Undecided,C_005
S_334,F,Theatre,,Undecided,C_007
S_334,F,Theatre,,Undecided,C_009
S_334,F,Theatre,,Undecided,C_010
S_334,F,Theatre,,Undecided,C_014
S_334,F,Theatre,,Undecided,C_018
S_335,M,Animal Studies,,Spanish,C_004
S_335,M,Animal Studies,,Spanish,C_011
S_335,M,Animal Studies,,Spanish,C_012
S_335,M,Animal Studies,,Spanish,C_014
S_335,M,Animal Studies,,Spanish,C_015
S_335,M,Animal Studies,,Spanish,C_020
S_336,F,Human Development,Psychology,Undecided,C_003
S_336,F,Human Development,Psychology,Undecided,C_005
S_336,F,Human Development,Psychology,Undecided,C_007
S_336,F,Human Development,Psychology,Undecided,C_011
S_336,F,Human Development,Psychology,Undecided,C_014
S_336,F,Human Development,Psychology,Undecided,C_020
S_337,F,Political Science,,Undecided,C_001
S_337,F,Political Science,,Undecided,C_005
S_337,F,Political Science,,Undecided,C_007
S_337,F,Political Science,,Undecided,C_017
S_337,F,Political Science,,Undecided,C_018
S_337,F,Political Science,,Undecided,C_020
S_338,F,Theatre,Creative Writing,French,C_002
S_338,F,Theatre,Creative Writing,French,C_005
S_338,F,Theatre,Creative Writing,French,C_007
S_338,F,Theatre,Creative Writing,French,C_010
S_338,F,Theatre,Creative Writing,French,C_011
S_338,F,Theatre,Creative Writing,French,C_018
S_339,F,Pre-Medicine,,Spanish,C_001
S_339,F,Pre-Medicine,,Spanish,C_003
S_339,F,Pre-Medicine,,Spanish,C_008
S_339,F,Pre-Medicine,,Spanish,C_011
S_339,F,Pre-Medicine,,Spanish,C_014
S_339,F,Pre-Medicine,,Spanish,C_019
S_340,F,Marine Science,,French,C_005
S_340,F,Marine Science,,French,C_007
S_340,F,Marine Science,,French,C_009
S_340,F,Marine Science,,French,C_014
S_340,F,Marine Science,,French,C_016
S_340,F,Marine Science,,French,C_018
S_341,M,Marine Science,Animal Studies,French,C_004
S_341,M,Marine Science,Animal Studies,French,C_008
S_341,M,Marine Science,Animal Studies,French,C_009
S_341,M,Marine Science,Animal Studies,French,C_011
S_341,M,Marine Science,Animal Studies,French,C_016
S_341,M,Marine Science,Animal Studies,French,C_019
S_342,M,Pre-Medicine,,Undecided,C_001
S_342,M,Pre-Medicine,,Undecided,C_003
S_342,M,Pre-Medicine,,Undecided,C_007
S_342,M,Pre-Medicine,,Undecided,C_008
S_342,M,Pre-Medicine,,Undecided,C_009
S_342,M,Pre-Medicine,,Undecided,C_019
S_343,F,Undecided,,Spanish,C_001
S_343,F,Undecided,,Spanish,C_003
S_343,F,Undecided,,Spanish,C_005
S_343,F,Undecided,,Spanish,C_007
S_343,F,Undecided,,Spanish,C_010
S_343,F,Undecided,,Spanish,C_018
S_344,F,Creative Writing,,Spanish,C_003
S_344,F,Creative Writing,,Spanish,C_005
S_344,F,Creative Writing,,Spanish,C_007
S_344,F,Creative Writing,,Spanish,C_010
S_344,F,Creative Writing,,Spanish,C_012
S_344,F,Creative Writing,,Spanish,C_018
S_345,M,Animal Studies,Visual Arts,Spanish,C_003
S_345,M,Animal Studies,Visual Arts,Spanish,C_012
S_345,M,Animal Studies,Visual Arts,Spanish,C_014
S_345,M,Animal Studies,Visual Arts,Spanish,C_015
S_345,M,Animal Studies,Visual Arts,Spanish,C_018
S_345,M,Animal Studies,Visual Arts,Spanish,C_019
S_346,F,Animal Studies,Psychology,Spanish,C_003
S_346,F,Animal Studies,Psychology,Spanish,C_010
S_346,F,Animal Studies,Psychology,Spanish,C_011
S_346,F,Animal Studies,Psychology,Spanish,C_012
S_346,F,Animal Studies,Psychology,Spanish,C_015
S_346,F,Animal Studies,Psychology,Spanish,C_019
S_347,F,Marine Science,Marine Science,Spanish,C_004
S_347,F,Marine Science,Marine Science,Spanish,C_005
S_347,F,Marine Science,Marine Science,Spanish,C_010
S_347,F,Marine Science,Marine Science,Spanish,C_011
S_347,F,Marine Science,Marine Science,Spanish,C_014
S_347,F,Marine Science,Marine Science,Spanish,C_015
S_348,M,Business Administration,Animal Studies,Undecided,C_004
S_348,M,Business Administration,Animal Studies,Undecided,C_009
S_348,M,Business Administration,Animal Studies,Undecided,C_011
S_348,M,Business Administration,Animal Studies,Undecided,C_014
S_348,M,Business Administration,Animal Studies,Undecided,C_016
S_348,M,Business Administration,Animal Studies,Undecided,C_018
S_349,M,Business Administration,,Spanish,C_001
S_349,M,Business Administration,,Spanish,C_003
S_349,M,Business Administration,,Spanish,C_004
S_349,M,Business Administration,,Spanish,C_006
S_349,M,Business Administration,,Spanish,C_009
S_349,M,Business Administration,,Spanish,C_016
S_350,M,Biology,,French,C_007
S_350,M,Biology,,French,C_011
S_350,M,Biology,,French,C_014
S_350,M,Biology,,French,C_015
S_350,M,Biology,,French,C_016
S_350,M,Biology,,French,C_019
S_351,F,Animal Studies,,Latin,C_001
S_351,F,Animal Studies,,Latin,C_010
S_351,F,Animal Studies,,Latin,C_011
S_351,F,Animal Studies,,Latin,C_013
S_351,F,Animal Studies,,Latin,C_016
S_351,F,Animal Studies,,Latin,C_017
S_352,F,Marine Science,Management,Undecided,C_004
S_352,F,Marine Science,Management,Undecided,C_008
S_352,F,Marine Science,Management,Undecided,C_011
S_352,F,Marine Science,Management,Undecided,C_015
S_352,F,Marine Science,Management,Undecided,C_017
S_352,F,Marine Science,Management,Undecided,C_019
S_353,F,Marine Science,Pre-Veterinary,Spanish,C_005
S_353,F,Marine Science,Pre-Veterinary,Spanish,C_007
S_353,F,Marine Science,Pre-Veterinary,Spanish,C_010
S_353,F,Marine Science,Pre-Veterinary,Spanish,C_012
S_353,F,Marine Science,Pre-Veterinary,Spanish,C_018
S_353,F,Marine Science,Pre-Veterinary,Spanish,C_020
S_354,F,Physics,Animal Studies,Undecided,C_001
S_354,F,Physics,Animal Studies,Undecided,C_002
S_354,F,Physics,Animal Studies,Undecided,C_003
S_354,F,Physics,Animal Studies,Undecided,C_011
S_354,F,Physics,Animal Studies,Undecided,C_012
S_354,F,Physics,Animal Studies,Undecided,C_014
S_355,F,Marine Science,,Undecided,C_002
S_355,F,Marine Science,,Undecided,C_003
S_355,F,Marine Science,,Undecided,C_008
S_355,F,Marine Science,,Undecided,C_011
S_355,F,Marine Science,,Undecided,C_015
S_355,F,Marine Science,,Undecided,C_019
S_356,M,Marine Science,,Undecided,C_001
S_356,M,Marine Science,,Undecided,C_004
S_356,M,Marine Science,,Undecided,C_007
S_356,M,Marine Science,,Undecided,C_008
S_356,M,Marine Science,,Undecided,C_014
S_356,M,Marine Science,,Undecided,C_020
S_357,F,Undecided,,Undecided,C_002
S_357,F,Undecided,,Undecided,C_004
S_357,F,Undecided,,Undecided,C_008
S_357,F,Undecided,,Undecided,C_010
S_357,F,Undecided,,Undecided,C_012
S_357,F,Undecided,,Undecided,C_019
S_358,F,Marine Science,,Spanish,C_003
S_358,F,Marine Science,,Spanish,C_007
S_358,F,Marine Science,,Spanish,C_012
S_358,F,Marine Science,,Spanish,C_015
S_358,F,Marine Science,,Spanish,C_017
S_358,F,Marine Science,,Spanish,C_019
S_359,F,Marine Science,,Spanish,C_008
S_359,F,Marine Science,,Spanish,C_009
S_359,F,Marine Science,,Spanish,C_012
S_359,F,Marine Science,,Spanish,C_016
S_359,F,Marine Science,,Spanish,C_017
S_360,F,Theatre,,Undecided,C_001
S_360,F,Theatre,,Undecided,C_005
S_360,F,Theatre,,Undecided,C_007
S_360,F,Theatre,,Undecided,C_009
S_360,F,Theatre,,Undecided,C_011
S_360,F,Theatre,,Undecided,C_018
S_361,F,Marine Science,,Undecided,C_004
S_361,F,Marine Science,,Undecided,C_007
S_361,F,Marine Science,,Undecided,C_012
S_361,F,Marine Science,,Undecided,C_014
S_361,F,Marine Science,,Undecided,C_015
S_361,F,Marine Science,,Undecided,C_019
S_362,F,Visual Arts,Animal Studies,Undecided,C_002
S_362,F,Visual Arts,Animal Studies,Undecided,C_005
S_362,F,Visual Arts,Animal Studies,Undecided,C_009
S_362,F,Visual Arts,Animal Studies,Undecided,C_012
S_362,F,Visual Arts,Animal Studies,Undecided,C_015
S_362,F,Visual Arts,Animal Studies,Undecided,C_017
S_363,F,Undecided,,Undecided,C_003
S_363,F,Undecided,,Undecided,C_008
S_363,F,Undecided,,Undecided,C_011
S_363,F,Undecided,,Undecided,C_012
S_363,F,Undecided,,Undecided,C_015
S_363,F,Undecided,,Undecided,C_019
S_364,M,Marine Science,,Undecided,C_007
S_364,M,Marine Science,,Undecided,C_008
S_364,M,Marine Science,,Undecided,C_012
S_364,M,Marine Science,,Undecided,C_017
S_364,M,Marine Science,,Undecided,C_019
S_365,M,Music,Computer Science,Undecided,C_010
S_365,M,Music,Computer Science,Undecided,C_014
S_365,M,Music,Computer Science,Undecided,C_015
S_365,M,Music,Computer Science,Undecided,C_016
S_365,M,Music,Computer Science,Undecided,C_017
S_365,M,Music,Computer Science,Undecided,C_018
S_366,F,Marine Science,,Spanish,C_001
S_366,F,Marine Science,,Spanish,C_002
S_366,F,Marine Science,,Spanish,C_008
S_366,F,Marine Science,,Spanish,C_010
S_366,F,Marine Science,,Spanish,C_012
S_366,F,Marine Science,,Spanish,C_020
S_367,F,Marine Science,,Chinese,C_001
S_367,F,Marine Science,,Chinese,C_004
S_367,F,Marine Science,,Chinese,C_008
S_367,F,Marine Science,,Chinese,C_011
S_367,F,Marine Science,,Chinese,C_016
S_367,F,Marine Science,,Chinese,C_019
S_368,M,Undecided,,Spanish,C_004
S_368,M,Undecided,,Spanish,C_006
S_368,M,Undecided,,Spanish,C_007
S_368,M,Undecided,,Spanish,C_010
S_368,M,Undecided,,Spanish,C_011
S_368,M,Undecided,,Spanish,C_012
S_369,F,Environmental Studies,,Undecided,C_003
S_369,F,Environmental Studies,,Undecided,C_004
S_369,F,Environmental Studies,,Undecided,C_005
S_369,F,Environmental Studies,,Undecided,C_019
S_369,F,Environmental Studies,,Undecided,C_020
S_370,F,Marine Science,,French,C_004
S_370,F,Marine Science,,French,C_010
S_370,F,Marine Science,,French,C_011
S_370,F,Marine Science,,French,C_012
S_370,F,Marine Science,,French,C_014
S_370,F,Marine Science,,French,C_019
S_371,F,Marine Science,,French,C_001
S_371,F,Marine Science,,French,C_002
S_371,F,Marine Science,,French,C_007
S_371,F,Marine Science,,French,C_008
S_371,F,Marine Science,,French,C_012
S_371,F,Marine Science,,French,C_019
S_372,F,Marine Science,Visual Arts,Spanish,C_001
S_372,F,Marine Science,Visual Arts,Spanish,C_005
S_372,F,Marine Science,Visual Arts,Spanish,C_007
S_372,F,Marine Science,Visual Arts,Spanish,C_010
S_372,F,Marine Science,Visual Arts,Spanish,C_018
S_372,F,Marine Science,Visual Arts,Spanish,C_019
S_373,F,Marine Science,Theatre,Undecided,C_004
S_373,F,Marine Science,Theatre,Undecided,C_005
S_373,F,Marine Science,Theatre,Undecided,C_008
S_373,F,Marine Science,Theatre,Undecided,C_010
S_373,F,Marine Science,Theatre,Undecided,C_014
S_373,F,Marine Science,Theatre,Undecided,C_018
S_374,F,Visual Arts,,Spanish,C_002
S_374,F,Visual Arts,,Spanish,C_003
S_374,F,Visual Arts,,Spanish,C_007
S_374,F,Visual Arts,,Spanish,C_014
S_374,F,Visual Arts,,Spanish,C_020
S_375,M,Marine Science,,Spanish,C_003
S_375,M,Marine Science,,Spanish,C_007
S_375,M,Marine Science,,Spanish,C_011
S_375,M,Marine Science,,Spanish,C_014
S_375,M,Marine Science,,Spanish,C_016
S_375,M,Marine Science,,Spanish,C_019
S_376,M,Marine Science,Spanish,Spanish,C_004
S_376,M,Marine Science,Spanish,Spanish,C_007
S_376,M,Marine Science,Spanish,Spanish,C_008
S_376,M,Marine Science,Spanish,Spanish,C_011
S_376,M,Marine Science,Spanish,Spanish,C_014
S_376,M,Marine Science,Spanish,Spanish,C_019
S_377,M,Pre-Medicine,Animal Studies,Italian,C_010
S_377,M,Pre-Medicine,Animal Studies,Italian,C_011
S_377,M,Pre-Medicine,Animal Studies,Italian,C_015
S_377,M,Pre-Medicine,Animal Studies,Italian,C_018
S_377,M,Pre-Medicine,Animal Studies,Italian,C_019
S_377,M,Pre-Medicine,Animal Studies,Italian,C_020
S_378,F,Marine Science,Environmental Studies,Undecided,C_001
S_378,F,Marine Science,Environmental Studies,Undecided,C_005
S_378,F,Marine Science,Environmental Studies,Undecided,C_013
S_378,F,Marine Science,Environmental Studies,Undecided,C_014
S_378,F,Marine Science,Environmental Studies,Undecided,C_019
S_378,F,Marine Science,Environmental Studies,Undecided,C_020
S_379,M,Marine Science,Pre-Veterinary,Spanish,C_001
S_379,M,Marine Science,Pre-Veterinary,Spanish,C_004
S_379,M,Marine Science,Pre-Veterinary,Spanish,C_007
S_379,M,Marine Science,Pre-Veterinary,Spanish,C_012
S_379,M,Marine Science,Pre-Veterinary,Spanish,C_013
S_379,M,Marine Science,Pre-Veterinary,Spanish,C_017
S_380,M,Animal Studies,,French,C_004
S_380,M,Animal Studies,,French,C_005
S_380,M,Animal Studies,,French,C_010
S_380,M,Animal Studies,,French,C_011
S_380,M,Animal Studies,,French,C_014
S_380,M,Animal Studies,,French,C_015
S_381,F,Environmental Studies,,Japanese,C_005
S_381,F,Environmental Studies,,Japanese,C_007
S_381,F,Environmental Studies,,Japanese,C_008
S_381,F,Environmental Studies,,Japanese,C_016
S_381,F,Environmental Studies,,Japanese,C_018
S_381,F,Environmental Studies,,Japanese,C_019
S_382,F,Marine Science,Pre-Law,Spanish,C_003
S_382,F,Marine Science,Pre-Law,Spanish,C_005
S_382,F,Marine Science,Pre-Law,Spanish,C_006
S_382,F,Marine Science,Pre-Law,Spanish,C_014
S_382,F,Marine Science,Pre-Law,Spanish,C_019
S_382,F,Marine Science,Pre-Law,Spanish,C_020
S_383,F,Marine Science,Pre-Law,Undecided,C_001
S_383,F,Marine Science,Pre-Law,Undecided,C_004
S_383,F,Marine Science,Pre-Law,Undecided,C_012
S_383,F,Marine Science,Pre-Law,Undecided,C_015
S_383,F,Marine Science,Pre-Law,Undecided,C_018
S_383,F,Marine Science,Pre-Law,Undecided,C_019
S_384,M,Undecided,,Undecided,C_003
S_384,M,Undecided,,Undecided,C_005
S_384,M,Undecided,,Undecided,C_007
S_384,M,Undecided,,Undecided,C_011
S_384,M,Undecided,,Undecided,C_020
S_385,F,Intl Relations/Global Affairs,Animal Studies,Undecided,C_001
S_385,F,Intl Relations/Global Affairs,Animal Studies,Undecided,C_004
S_385,F,Intl Relations/Global Affairs,Animal Studies,Undecided,C_006
S_385,F,Intl Relations/Global Affairs,Animal Studies,Undecided,C_007
S_385,F,Intl Relations/Global Affairs,Animal Studies,Undecided,C_016
S_385,F,Intl Relations/Global Affairs,Animal Studies,Undecided,C_019
S_386,F,Marine Science,Marine Science,Spanish,C_003
S_386,F,Marine Science,Marine Science,Spanish,C_004
S_386,F,Marine Science,Marine Science,Spanish,C_005
S_386,F,Marine Science,Marine Science,Spanish,C_009
S_386,F,Marine Science,Marine Science,Spanish,C_014
S_386,F,Marine Science,Marine Science,Spanish,C_019
S_387,F,Marine Science,,French,C_004
S_387,F,Marine Science,,French,C_008
S_387,F,Marine Science,,French,C_015
S_387,F,Marine Science,,French,C_016
S_387,F,Marine Science,,French,C_017
S_387,F,Marine Science,,French,C_019
S_388,F,Marine Science,,Spanish,C_002
S_388,F,Marine Science,,Spanish,C_007
S_388,F,Marine Science,,Spanish,C_008
S_388,F,Marine Science,,Spanish,C_012
S_388,F,Marine Science,,Spanish,C_013
S_388,F,Marine Science,,Spanish,C_014
S_389,M,Environmental Studies,Animal Studies,Undecided,C_004
S_389,M,Environmental Studies,Animal Studies,Undecided,C_011
S_389,M,Environmental Studies,Animal Studies,Undecided,C_012
S_389,M,Environmental Studies,Animal Studies,Undecided,C_014
S_389,M,Environmental Studies,Animal Studies,Undecided,C_018
S_389,M,Environmental Studies,Animal Studies,Undecided,C_019
S_390,M,Marine Science,,French,C_002
S_390,M,Marine Science,,French,C_007
S_390,M,Marine Science,,French,C_008
S_390,M,Marine Science,,French,C_012
S_390,M,Marine Science,,French,C_013
S_390,M,Marine Science,,French,C_019
S_391,F,International Business,,Spanish,C_002
S_391,F,International Business,,Spanish,C_003
S_391,F,International Business,,Spanish,C_009
S_391,F,International Business,,Spanish,C_012
S_391,F,International Business,,Spanish,C_016
S_391,F,International Business,,Spanish,C_018
S_392,F,Marine Science,Biology,Undecided,C_008
S_392,F,Marine Science,Biology,Undecided,C_009
S_392,F,Marine Science,Biology,Undecided,C_011
S_392,F,Marine Science,Biology,Undecided,C_015
S_392,F,Marine Science,Biology,Undecided,C_017
S_392,F,Marine Science,Biology,Undecided,C_019
S_393,F,Marine Science,,Spanish,C_004
S_393,F,Marine Science,,Spanish,C_005
S_393,F,Marine Science,,Spanish,C_010
S_393,F,Marine Science,,Spanish,C_014
S_393,F,Marine Science,,Spanish,C_019
S_393,F,Marine Science,,Spanish,C_020
S_394,M,Marine Science,Environmental Studies,Undecided,C_004
S_394,M,Marine Science,Environmental Studies,Undecided,C_007
S_394,M,Marine Science,Environmental Studies,Undecided,C_011
S_394,M,Marine Science,Environmental Studies,Undecided,C_015
S_394,M,Marine Science,Environmental Studies,Undecided,C_016
S_394,M,Marine Science,Environmental Studies,Undecided,C_019
S_395,F,Marine Science,,Spanish,C_001
S_395,F,Marine Science,,Spanish,C_003
S_395,F,Marine Science,,Spanish,C_012
S_395,F,Marine Science,,Spanish,C_013
S_395,F,Marine Science,,Spanish,C_015
S_395,F,Marine Science,,Spanish,C_017
S_396,F,Intl Relations/Global Affairs,Intl Relations/Global Affairs,Undecided,C_002
S_396,F,Intl Relations/Global Affairs,Intl Relations/Global Affairs,Undecided,C_003
S_396,F,Intl Relations/Global Affairs,Intl Relations/Global Affairs,Undecided,C_004
